name,date,time,cpu-percent,ram-percent,ram-total-bytes,ram-free-bytes,ram-used-bytes,disk-total-bytes,disk-free-bytes,disk-used-bytes,network-sent-bytes,network-received-bytes,network-packets-sent,network-packets-received,network-packets-sending-errors,network-packets-reciving-errors,network-packets-outgoing-dropped,network-packets-incoming-dropped,cycle
system,2024-04-15-14:30:00.611811,1713191400.61191,69.7,77.9,16650469376,333299712,11712933888,370490241024,95891218432,255704104960,455223638,300383893,64214,59336,0,0,0,0,5
system,2024-04-15-14:30:10.605297,1713191410.6054013,95.2,78.1,16650469376,300797952,11727765504,370490241024,95890821120,255704502272,455558169,300603709,64512,59623,0,0,0,0,5
system,2024-04-15-14:30:20.604459,1713191420.6045492,74.4,78.0,16650469376,363405312,11702484992,370490241024,95890382848,255704940544,479493877,316780630,65566,60680,0,0,0,0,5
system,2024-04-15-14:30:30.610921,1713191430.6110313,93.8,77.9,16650469376,375205888,11718279168,370490241024,95889948672,255705374720,503412496,332917945,66754,61709,0,0,0,0,5
system,2024-04-15-14:30:40.605385,1713191440.605464,65.9,77.6,16650469376,424235008,11634597888,370490241024,95889588224,255705735168,503751072,333143122,67024,61964,0,0,0,0,5
system,2024-04-15-14:30:50.606016,1713191450.606074,26.3,77.5,16650469376,513544192,11621699584,370490241024,95860879360,255734444032,504138476,333412621,67343,62268,0,0,0,0,5
system,2024-04-15-14:31:00.603420,1713191460.6034808,25.3,77.7,16650469376,478289920,11653734400,370490241024,95860297728,255735025664,504548784,333707644,67674,62583,0,0,0,0,5
system,2024-04-15-14:31:10.606220,1713191470.6063163,100.0,77.9,16650469376,458752000,11644518400,370490241024,95859908608,255735414784,504909497,333952174,67936,62835,0,0,0,0,5
system,2024-04-15-14:31:20.606894,1713191480.60699,97.6,77.7,16650469376,476958720,11662807040,370490241024,95859437568,255735885824,505331056,334252727,68246,63125,0,0,0,0,5
system,2024-04-15-14:31:30.605317,1713191490.6054106,96.2,77.8,16650469376,469544960,11683983360,370490241024,95858913280,255736410112,505720133,334522718,68525,63395,0,0,0,0,5
system,2024-04-15-14:31:40.607536,1713191500.6076329,90.8,77.9,16650469376,447172608,11704905728,370490241024,95858225152,255737098240,506149760,334840150,68837,63697,0,0,0,0,5
system,2024-04-15-14:31:50.605428,1713191510.6055276,98.8,77.9,16650469376,447172608,11699847168,370490241024,95857532928,255737790464,506610603,335184272,69179,64028,0,0,0,0,5
system,2024-04-15-14:32:00.607269,1713191520.6073492,93.9,77.9,16650469376,437641216,11706441728,370490241024,95856988160,255738335232,507017918,335474631,69451,64294,0,0,0,0,5
system,2024-04-15-14:32:10.606059,1713191530.6061294,85.9,78.1,16650469376,404008960,11739721728,370490241024,95856324608,255738998784,507449143,335792053,69753,64580,0,0,0,0,5
system,2024-04-15-14:32:20.602072,1713191540.6021433,98.7,78.2,16650469376,382730240,11743113216,370490241024,95855525888,255739797504,507951916,336173310,70090,64904,0,0,0,0,5
system,2024-04-15-14:32:30.601617,1713191550.6016872,95.1,78.4,16650469376,372396032,11739332608,370490241024,95879507968,255715815424,508450919,336495597,70387,65195,0,0,0,0,5
system,2024-04-15-14:32:40.603551,1713191560.6036453,83.8,78.2,16650469376,436887552,11755970560,370490241024,95897133056,255698190336,508932436,336856375,70718,65513,0,0,0,0,5
system,2024-04-15-14:32:50.604517,1713191570.6045995,22.2,77.4,16650469376,529879040,11642097664,370490241024,95871188992,255724134400,509411455,337229785,71044,65826,0,0,0,0,5
system,2024-04-15-14:33:00.603584,1713191580.6036518,32.9,77.9,16650469376,449519616,11651690496,370490241024,95870189568,255725133824,510054762,337751107,71507,66278,0,0,0,0,5
system,2024-04-15-14:33:10.607246,1713191590.607327,55.0,77.9,16650469376,452587520,11647242240,370490241024,95869296640,255726026752,510509868,338087686,71789,66551,0,0,0,0,5
system,2024-04-15-14:33:20.601467,1713191600.6015553,34.1,77.9,16650469376,449765376,11648770048,370490241024,95868485632,255726837760,511047404,338505735,72116,66871,0,0,0,0,5
system,2024-04-15-14:33:30.606577,1713191610.606671,48.1,77.8,16650469376,470806528,11629735936,370490241024,95866138624,255729184768,513010332,340344100,73006,67759,0,0,0,0,6
system,2024-04-15-14:33:40.601985,1713191620.6020668,85.7,78.0,16650469376,429776896,11666313216,370490241024,95865724928,255729598464,513322000,340519483,73355,68102,0,0,0,0,6
system,2024-04-15-14:33:50.604267,1713191630.604336,43.4,78.1,16650469376,412024832,11689664512,370490241024,95865475072,255729848320,513611701,340677408,73639,68375,0,0,0,0,6
system,2024-04-15-14:34:00.601919,1713191640.6019924,40.5,78.0,16650469376,423972864,11676581888,370490241024,95865266176,255730057216,513898775,340829670,73906,68634,0,0,0,0,6
system,2024-04-15-14:34:10.609621,1713191650.6097527,85.7,78.2,16650469376,397815808,11697463296,370490241024,95865008128,255730315264,514196701,340992342,74179,68896,0,0,0,0,6
system,2024-04-15-14:34:20.602226,1713191660.6023178,50.6,78.2,16650469376,398020608,11693948928,370490241024,95864659968,255730663424,514566227,341229213,74538,69243,0,0,0,0,6
system,2024-04-15-14:34:30.607619,1713191670.6077032,90.1,78.1,16650469376,411185152,11671166976,370490241024,95864381440,255730941952,514869153,341399538,74792,69491,0,0,0,0,6
system,2024-04-15-14:34:40.606430,1713191680.6065354,43.0,78.1,16650469376,407957504,11686342656,370490241024,95864049664,255731273728,515197105,341597166,75075,69768,0,0,0,0,6
system,2024-04-15-14:34:50.602847,1713191690.6029227,35.1,78.1,16650469376,399953920,11691302912,370490241024,95863705600,255731617792,515548354,341806645,75375,70056,0,0,0,0,6
system,2024-04-15-14:35:00.603911,1713191700.6039786,35.1,78.2,16650469376,389050368,11687862272,370490241024,95863308288,255732015104,515909509,342031588,75678,70347,0,0,0,0,6
system,2024-04-15-14:35:10.609508,1713191710.6095886,62.7,78.3,16650469376,374919168,11687567360,370490241024,95862837248,255732486144,516271951,342259442,75975,70632,0,0,0,0,6
system,2024-04-15-14:35:20.606970,1713191720.6070669,42.0,78.1,16650469376,398499840,11692892160,370490241024,95862415360,255732908032,516659801,342516210,76288,70930,0,0,0,0,6
system,2024-04-15-14:35:30.609637,1713191730.6097844,56.3,78.1,16650469376,394141696,11692544000,370490241024,95861866496,255733456896,517033864,342750294,76580,71207,0,0,0,0,6
system,2024-04-15-14:35:40.605064,1713191740.6051724,35.0,78.3,16650469376,361918464,11702251520,370490241024,95861469184,255733854208,517419096,343000266,76870,71480,0,0,0,0,6
system,2024-04-15-14:35:50.605548,1713191750.6056316,31.2,78.2,16650469376,381829120,11699208192,370490241024,95860989952,255734333440,517841692,343290167,77197,71797,0,0,0,0,6
system,2024-04-15-14:36:00.604442,1713191760.604502,37.3,78.3,16650469376,367071232,11699408896,370490241024,95860502528,255734820864,518233653,343546389,77475,72067,0,0,0,0,6
system,2024-04-15-14:36:10.605923,1713191770.6060076,77.9,78.3,16650469376,370692096,11709759488,370490241024,95860187136,255735136256,518641940,343818885,77773,72348,0,0,0,0,6
system,2024-04-15-14:36:20.604422,1713191780.604504,34.2,78.4,16650469376,352788480,11714924544,370490241024,95859417088,255735906304,519112935,344169052,78120,72676,0,0,0,0,6
system,2024-04-15-14:36:30.603395,1713191790.6034749,39.3,78.3,16650469376,364724224,11705008128,370490241024,95858917376,255736406016,519529019,344438620,78405,72943,0,0,0,0,6
system,2024-04-15-14:36:40.605419,1713191800.6054952,25.6,78.5,16650469376,335634432,11711516672,370490241024,95858229248,255737094144,519946194,344721726,78682,73208,0,0,0,0,6
system,2024-04-15-14:36:50.604861,1713191810.604927,32.9,78.4,16650469376,342986752,11711279104,370490241024,95857504256,255737819136,520434814,345071456,79025,73530,0,0,0,0,6
system,2024-04-15-14:37:00.605681,1713191820.6058226,51.2,78.4,16650469376,346619904,11718676480,370490241024,95856951296,255738372096,520897514,345401509,79333,73819,0,0,0,0,6
system,2024-04-15-14:37:10.608303,1713191830.6084054,96.6,78.3,16650469376,361336832,11716206592,370490241024,95856209920,255739113472,521341180,345722128,79620,74089,0,0,0,0,6
system,2024-04-15-14:37:20.606283,1713191840.6065483,39.0,78.2,16650469376,369688576,11702165504,370490241024,95855448064,255739875328,521857537,346090182,79967,74407,0,0,0,0,6
system,2024-04-15-14:37:30.603189,1713191850.6032743,75.6,78.2,16650469376,369291264,11698565120,370490241024,95854727168,255740596224,522314918,346413255,80248,74671,0,0,0,0,6
system,2024-04-15-14:37:40.601886,1713191860.601953,59.5,78.3,16650469376,370429952,11713843200,370490241024,95869263872,255726059520,522862753,346824686,80589,74994,0,0,0,0,6
system,2024-04-15-14:37:50.605126,1713191870.6052165,32.0,78.3,16650469376,371933184,11708186624,370490241024,95868514304,255726809088,523365205,347192872,80911,75295,0,0,0,0,6
system,2024-04-15-14:38:00.604543,1713191880.6046042,35.1,78.2,16650469376,378544128,11698503680,370490241024,95867736064,255727587328,523860275,347550488,81211,75583,0,0,0,0,6
system,2024-04-15-14:38:10.606282,1713191890.6063697,91.4,78.3,16650469376,367894528,11708973056,370490241024,95866863616,255728459776,524365887,347925827,81501,75861,0,0,0,0,6
system,2024-04-15-14:38:20.607076,1713191900.607142,32.9,78.3,16650469376,364888064,11709124608,370490241024,95865827328,255729496064,524965330,348387225,81852,76199,0,0,0,0,6
system,2024-04-15-14:38:30.601616,1713191910.6016889,59.3,78.2,16650469376,373346304,11697987584,370490241024,95864958976,255730364416,525516875,348806570,82172,76493,0,0,0,0,6
system,2024-04-15-14:38:40.601748,1713191920.6018233,28.2,78.2,16650469376,373485568,11707588608,370490241024,95864074240,255731249152,526017073,349171412,82450,76757,0,0,0,0,6
system,2024-04-15-14:38:50.604406,1713191930.6044831,24.4,78.2,16650469376,373026816,11685703680,370490241024,95863111680,255732211712,526591795,349628063,82780,77074,0,0,0,0,6
system,2024-04-15-14:39:00.607924,1713191940.607977,53.8,78.2,16650469376,372858880,11698589696,370490241024,95862190080,255733133312,527190766,350072272,83108,77383,0,0,0,0,6
system,2024-04-15-14:39:10.605074,1713191950.6051536,73.7,78.4,16650469376,343076864,11725742080,370490241024,95861252096,255734071296,527702385,350450652,83370,77630,0,0,0,0,6
system,2024-04-15-14:39:20.606598,1713191960.6066604,45.0,78.2,16650469376,374894592,11699077120,370490241024,95860047872,255735275520,528399302,351010539,83752,78001,0,0,0,0,6
system,2024-04-15-14:39:30.602986,1713191970.6030667,57.1,78.4,16650469376,340598784,11705212928,370490241024,95858974720,255736348672,528934521,351433333,84027,78264,0,0,0,0,6
system,2024-04-15-14:39:40.606162,1713191980.6062598,56.3,78.6,16650469376,293113856,11710185472,370490241024,95857954816,255737368576,529552537,351915978,84357,78574,0,0,0,0,6
system,2024-04-15-14:39:50.605962,1713191990.6060307,52.7,78.2,16650469376,365105152,11690496000,370490241024,95856930816,255738392576,530177209,352383029,84679,78880,0,0,0,0,6
system,2024-04-15-14:40:00.602794,1713192000.6028824,30.4,78.2,16650469376,359624704,11700416512,370490241024,95855861760,255739461632,530784322,352858051,84972,79170,0,0,0,0,6
system,2024-04-15-14:40:10.608893,1713192010.6089754,71.4,78.7,16650469376,345268224,11689754624,370490241024,95854698496,255740624896,531397423,353358758,85280,79463,0,0,0,0,6
system,2024-04-15-14:40:20.604960,1713192020.6050777,39.0,77.9,16650469376,413745152,11615604736,370490241024,95852740608,255742582784,532199936,353951499,85647,79818,0,0,0,0,6
system,2024-04-15-14:40:30.604575,1713192030.6046565,23.5,77.4,16650469376,489902080,11612651520,370490241024,95851794432,255743528960,532899024,354409830,85956,80116,0,0,0,0,6
system,2024-04-15-14:40:40.601916,1713192040.6019893,94.9,78.1,16650469376,437116928,11579887616,370490241024,95850577920,255744745472,533509196,354882189,86229,80380,0,0,0,0,6
system,2024-04-15-14:40:50.612018,1713192050.6121068,98.8,77.6,16650469376,494882816,11581952000,370490241024,95849156608,255746166784,534177709,355417289,86542,80681,0,0,0,0,6
system,2024-04-15-14:41:00.601081,1713192060.6011674,44.9,77.1,16650469376,583745536,11523198976,370490241024,95847526400,255747796992,534912726,356020738,86900,81023,0,0,0,0,6
system,2024-04-15-14:41:10.603837,1713192070.6039124,68.7,77.3,16650469376,548810752,11539591168,370490241024,95846232064,255749091328,535564549,356536096,87207,81320,0,0,0,0,6
system,2024-04-15-14:41:20.604204,1713192080.6042628,32.5,77.2,16650469376,569446400,11522977792,370490241024,95844950016,255750373376,536311511,357148775,87551,81654,0,0,0,0,6
system,2024-04-15-14:41:30.601291,1713192090.6013536,18.8,77.0,16650469376,590749696,11530412032,370490241024,95843631104,255751692288,536979763,357679174,87855,81951,0,0,0,0,6
system,2024-04-15-14:41:40.604429,1713192100.6045055,33.3,77.2,16650469376,562913280,11518111744,370490241024,95842230272,255753093120,537698331,358262821,88181,82263,0,0,0,0,6
system,2024-04-15-14:41:50.602824,1713192110.6029158,39.5,77.1,16650469376,578965504,11535446016,370490241024,95840890880,255754432512,538493639,358930202,88526,82602,0,0,0,0,6
system,2024-04-15-15:10:16.354384,1713193816.3544433,19.8,67.0,16650469376,1798287360,9526325248,370490241024,95850762240,255744561152,333811,339898,237,262,0,0,0,0,6
system,2024-04-15-15:10:26.355651,1713193826.3557167,25.3,67.3,16650469376,1736396800,9586118656,370490241024,95849455616,255745867776,903089,902533,524,559,0,0,0,0,6
system,2024-04-15-15:10:36.358776,1713193836.3588579,7.7,67.5,16650469376,1702227968,9623601152,370490241024,95847952384,255747371008,1483305,1475555,819,854,0,0,0,0,6
system,2024-04-15-15:10:46.354640,1713193846.3546982,16.7,67.3,16650469376,1731440640,9590181888,370490241024,95846440960,255748882432,2121158,2107155,1127,1164,0,0,0,0,6
system,2024-04-15-15:10:56.355520,1713193856.3555882,43.2,67.4,16650469376,1709563904,9595936768,370490241024,95845040128,255750283264,2769478,2748654,1441,1476,0,0,0,0,6
system,2024-04-15-15:11:06.358327,1713193866.35841,7.4,67.4,16650469376,1706319872,9596375040,370490241024,95843364864,255751958528,3427611,3400351,1754,1794,0,0,0,0,6
system,2024-04-15-15:11:16.352869,1713193876.3529146,18.1,67.6,16650469376,1675124736,9627709440,370490241024,95841824768,255753498624,4144662,4109824,2086,2129,0,0,0,0,6
system,2024-04-15-15:11:26.355040,1713193886.3551283,38.0,67.8,16650469376,1647443968,9665699840,370490241024,95840305152,255755018240,4770549,4727180,2383,2429,0,0,0,0,6
system,2024-04-15-15:11:36.355015,1713193896.3550892,15.7,67.9,16650469376,1623130112,9682522112,370490241024,95838724096,255756599296,5456343,5405545,2699,2750,0,0,0,0,6
system,2024-04-15-15:11:46.355181,1713193906.3552747,21.4,68.2,16650469376,1573707776,9737416704,370490241024,95837216768,255758106624,6151496,6093335,3015,3072,0,0,0,0,6
system,2024-04-15-15:11:56.354364,1713193916.3544462,30.3,68.5,16650469376,1527406592,9772691456,370490241024,95835684864,255759638528,6855968,6790625,3330,3389,0,0,0,0,6
system,2024-04-15-15:12:06.355836,1713193926.355902,7.3,68.9,16650469376,1445470208,9849479168,370490241024,95833829376,255761494016,7520330,7444165,3634,3697,0,0,0,0,6
system,2024-04-15-15:12:16.354707,1713193936.3547723,26.6,69.2,16650469376,1391419392,9901174784,370490241024,95832154112,255763169280,8351906,8269432,3984,4055,0,0,0,0,6
system,2024-04-15-15:12:26.355215,1713193946.3552833,7.8,68.9,16650469376,1440096256,9853431808,370490241024,95830659072,255764664320,9029079,8937743,4281,4351,0,0,0,0,6
system,2024-04-15-15:12:36.356656,1713193956.356741,43.2,69.2,16650469376,1400164352,9906614272,370490241024,95832825856,255762497536,9719652,9616025,4581,4654,0,0,0,0,6
system,2024-04-15-15:12:46.355075,1713193966.3551571,13.7,69.4,16650469376,1383100416,9938026496,370490241024,95849742336,255745581056,10528120,10417622,4920,4992,0,0,0,0,6
system,2024-04-15-15:12:56.354620,1713193976.3547049,34.1,69.1,16650469376,1424310272,9908019200,370490241024,95848071168,255747252224,11289071,11170545,5239,5307,0,0,0,0,6
system,2024-04-15-15:13:06.357354,1713193986.3574119,6.2,70.6,16650469376,1170808832,10161635328,370490241024,95846146048,255749177344,12000222,11872770,5537,5602,0,0,0,0,6
system,2024-04-15-15:13:16.354433,1713193996.3544946,5.1,70.5,16650469376,1186160640,10159185920,370490241024,95844347904,255750975488,12837288,12702571,5872,5937,0,0,0,0,6
system,2024-04-15-15:13:26.354465,1713194006.354545,32.5,70.6,16650469376,1170624512,10163740672,370490241024,95842533376,255752790016,13565607,13422161,6169,6234,0,0,0,0,6
system,2024-04-15-15:13:36.354990,1713194016.3550725,21.0,70.7,16650469376,1153392640,10170904576,370490241024,95840550912,255754772480,14424206,14273885,6509,6573,0,0,0,0,6
system,2024-04-15-15:13:46.354753,1713194026.3548558,28.8,69.2,16650469376,1408786432,9928482816,370490241024,95838720000,255756603392,15231255,15073169,6826,6890,0,0,0,0,6
